Student_ID,Name,Program,Year,Email
S11821,Jesse Hill,Engineering,3rd,bmcdonald@example.org
S11822,Kimberly Edwards,Data Science,3rd,bradley03@example.org
S11823,Kenneth Koch,Engineering,3rd,lsweeney@example.com
S11824,Cindy Ramirez,Business Analytics,4th,rgreene@example.com
S11825,Sara Mcdowell,Data Science,3rd,amy33@example.com
S11826,Christine Juarez,Data Science,4th,nancy57@example.net
S11827,Karen Williams,Engineering,2nd,dduncan@example.org
S11828,Alexis Harmon,Data Science,2nd,mirandamayo@example.com
S11829,Michael Sullivan,Engineering,3rd,anthonynelson@example.net
S11830,James Holland,Business Analytics,1st,frederick12@example.org
S11831,Katherine Hunter,Data Science,2nd,pattersonmatthew@example.com
S11832,Jamie Price,Engineering,1st,markhunter@example.net
S11833,Andrew Baker,Computer Science,2nd,qwarren@example.net
S11834,Terry Williams,Engineering,4th,kelseycolon@example.net
S11835,Lisa Mathews,Computer Science,1st,trancassandra@example.com
S11836,Joseph Jordan,Business Analytics,2nd,tracytyler@example.org
S11837,Cody Gonzalez,Engineering,4th,bairdamy@example.com
S11838,Michael Singh,Business Analytics,3rd,catherine51@example.com
S11839,Amanda Avery,Business Analytics,3rd,wwalker@example.net
S11840,Elizabeth Nguyen,Business Analytics,1st,frederick20@example.net
S11841,Amanda Smith,Computer Science,4th,kayla55@example.net
S11842,Terri Underwood,Engineering,4th,westmonica@example.net
S11843,Elizabeth Martinez,Data Science,2nd,avilashannon@example.org
S11844,Michael Moore,Business Analytics,4th,cheryl20@example.org
S11845,Jeffery Valdez,Computer Science,2nd,alexanderferrell@example.org
S11846,Zachary Yates,Data Science,1st,shaffercatherine@example.com
S11847,John Palmer,Data Science,4th,wilkersonkristin@example.com
S11848,Marissa Olson,Engineering,1st,bbaker@example.org
S11849,Jeffrey Hill,Computer Science,4th,michael71@example.net
S11850,Danny Gonzalez,Engineering,1st,jerry08@example.net
S11851,Timothy Thompson,Data Science,3rd,speterson@example.net
S11852,Reginald Watts,Business Analytics,1st,michaelarmstrong@example.net
S11853,Daniel Floyd,Data Science,3rd,acevedofred@example.org
S11854,Robert Smith,Engineering,4th,danielhodges@example.org
S11855,Austin Sullivan,Engineering,4th,alejandrosmith@example.net
S11856,Christopher Anderson,Engineering,4th,briana39@example.net
S11857,Gabriel Fisher,Engineering,1st,brianlester@example.com
S11858,Melissa Brown,Computer Science,3rd,donald46@example.com
S11859,Melissa Williamson,Computer Science,2nd,stevenwade@example.com
S11860,Theodore Lopez,Computer Science,3rd,lindsayward@example.com
S11861,Kristina Peterson,Engineering,2nd,harriscourtney@example.net
S11862,David Alexander,Computer Science,3rd,elijahdavis@example.org
S11863,Nancy Boone,Data Science,3rd,ramirezjudy@example.net
S11864,Peter Johnson,Business Analytics,4th,kevinlogan@example.org
S11865,Rebecca Hernandez,Engineering,2nd,manuel98@example.net
S11866,Cory Newman,Business Analytics,2nd,swheeler@example.net
S11867,Daniel Cox,Engineering,3rd,joseph23@example.com
S11868,Sherri Moore,Business Analytics,2nd,fbarker@example.com
S11869,Jeffery Schroeder,Business Analytics,1st,kimberly19@example.org
S11870,John Ramos,Engineering,2nd,hermanjean@example.com
S11871,Cassandra Leon,Business Analytics,4th,zacharymills@example.org
S11872,Michael Kim,Engineering,1st,alyssapeck@example.org
S11873,Amy Holland,Data Science,3rd,barbara77@example.net
S11874,Patricia Irwin,Engineering,3rd,bbowman@example.net
S11875,David Johnson,Computer Science,4th,breyes@example.com
S11876,Jeffrey Wade,Data Science,2nd,boylejessica@example.net
S11877,Daniel Lin,Data Science,4th,tamismith@example.org
S11878,Tonya Ruiz,Computer Science,1st,patrickpadilla@example.com
S11879,Patty Hughes,Computer Science,2nd,clambert@example.net
S11880,Ricardo Fleming,Engineering,1st,ubaker@example.net
S11881,Karen Adkins,Engineering,1st,owenjennifer@example.org
S11882,Aaron Davis,Data Science,2nd,charlesmarquez@example.net
S11883,David Gonzalez,Engineering,4th,qhurst@example.org
S11884,Denise Delgado,Data Science,4th,barnesrebecca@example.com
S11885,Steven Wu,Business Analytics,4th,sullivanmelissa@example.org
S11886,Lisa Simon,Computer Science,2nd,ybrock@example.org
S11887,Daniel Michael,Engineering,3rd,salazarsharon@example.com
S11888,Benjamin Hayes,Data Science,3rd,wwhite@example.com
S11889,Mr. Derek White,Engineering,4th,velezjennifer@example.org
S11890,Julie Acosta,Computer Science,2nd,seanpoole@example.net
S11891,Kimberly Richards,Engineering,2nd,gentrymatthew@example.org
S11892,Kelsey Lin DDS,Data Science,2nd,aguirremichael@example.org
S11893,Bryan Rivers,Computer Science,3rd,michelle19@example.net
S11894,Brandon Le,Business Analytics,3rd,lewiselizabeth@example.net
S11895,Jennifer Price,Engineering,4th,dianehudson@example.net
S11896,Thomas Cummings,Computer Science,3rd,racheltaylor@example.net
S11897,Holly Jackson,Engineering,2nd,ronaldellis@example.org
S11898,Brett Martinez,Data Science,1st,vcarpenter@example.com
S11899,John Turner,Engineering,2nd,joanne20@example.org
S11900,Crystal Vasquez,Data Science,3rd,austin59@example.org
S11901,Monica Jones,Engineering,1st,daniellesalinas@example.net
S11902,Linda Taylor,Business Analytics,1st,warnerthomas@example.com
S11903,Joshua Perez,Computer Science,4th,vaughnamber@example.com
S11904,Katherine Jacobs,Business Analytics,3rd,owhitaker@example.org
S11905,James Harvey,Computer Science,2nd,thomasbaker@example.net
S11906,Matthew Shannon,Data Science,4th,alyssa07@example.net
S11907,Rhonda Jones,Computer Science,1st,cookkatie@example.org
S11908,Jonathan Adams,Computer Science,1st,rgoodwin@example.com
S11909,David Reeves,Business Analytics,4th,charles84@example.net
S11910,Chad Ferguson,Computer Science,3rd,michaelwilcox@example.net
S11911,Jim Carter,Data Science,1st,robert57@example.org
S11912,Kathryn Stein,Data Science,3rd,david54@example.org
S11913,Jorge Hernandez,Data Science,3rd,josemoore@example.net
S11914,Bryan Park,Engineering,2nd,qcrawford@example.com
S11915,Thomas Horton,Computer Science,3rd,williamsdanielle@example.org
S11916,Andrew Johnson,Computer Science,3rd,allen72@example.com
S11917,Carrie Kramer,Business Analytics,1st,bellshelia@example.net
S11918,Heather Cisneros,Engineering,4th,kristen27@example.net
S11919,Maria Bennett,Computer Science,2nd,anne57@example.org
S11920,Sandra Blair,Data Science,4th,jgarcia@example.com
S11921,David Dixon,Engineering,2nd,hilldavid@example.net
S11922,Cody Zamora,Engineering,1st,wesley34@example.com
S11923,Natalie Holden,Engineering,4th,jnguyen@example.net
S11924,Logan Kemp,Data Science,3rd,clarkregina@example.net
S11925,Chad Edwards,Business Analytics,2nd,kaylahorn@example.net
S11926,Kathryn Daniel,Engineering,1st,marykelly@example.net
S11927,Jessica Jones,Engineering,2nd,johnnyholland@example.org
S11928,Jeffery Baker,Data Science,2nd,xsellers@example.org
S11929,Lindsay Patterson,Engineering,2nd,nicole74@example.net
S11930,Paula Stout,Computer Science,1st,tracy35@example.org
S11931,Kenneth Perez,Data Science,2nd,rprice@example.com
S11932,Colin Hodges,Engineering,3rd,rperez@example.net
S11933,Mark Allison,Business Analytics,3rd,gdiaz@example.com
S11934,Edward Rose,Data Science,4th,billybarnes@example.net
S11935,Larry Johnson,Computer Science,3rd,yberry@example.org
S11936,Jordan Johnson,Business Analytics,4th,ayalarobert@example.net
S11937,Tony Cox,Business Analytics,1st,daniel40@example.net
S11938,Max Nichols,Data Science,3rd,kellylewis@example.org
S11939,Kathleen Pineda,Computer Science,4th,danielgomez@example.org
S11940,Trevor Joyce,Engineering,4th,macknatasha@example.com
S11941,Angela Garrison,Business Analytics,2nd,sextonmartha@example.com
S11942,Thomas Novak,Computer Science,4th,taylorjesse@example.net
S11943,Troy Klein,Engineering,3rd,jordandavid@example.net
S11944,Fred Silva,Data Science,2nd,ajacobs@example.org
S11945,Michael Jones,Engineering,1st,juan41@example.net
S11946,Jessica Strickland,Computer Science,1st,jasonanderson@example.com
S11947,Pamela Lozano DDS,Data Science,3rd,colemanryan@example.org
S11948,Jennifer Miller,Engineering,1st,william50@example.net
S11949,Amy Lucas,Engineering,1st,randallhuang@example.com
S11950,Caroline Mann,Computer Science,2nd,liedward@example.org
S11951,Joanne Perez,Data Science,4th,coleglenn@example.com
S11952,Raven Tapia,Business Analytics,2nd,qmartin@example.com
S11953,Ryan Chavez,Business Analytics,1st,alucas@example.net
S11954,Anita Freeman,Engineering,1st,zlamb@example.net
S11955,Lindsay Walker,Computer Science,3rd,bakeralexander@example.net
S11956,Alison Mason,Business Analytics,4th,christine58@example.org
S11957,Brandy Reyes,Business Analytics,3rd,richardsmiguel@example.net
S11958,Christopher Jones,Engineering,2nd,wthomas@example.net
S11959,Gary Weber,Engineering,3rd,charles41@example.net
S11960,Daniel Mitchell,Engineering,2nd,carsonscott@example.org
S11961,Nathan Pope,Business Analytics,4th,ywright@example.net
S11962,Christopher Camacho,Engineering,2nd,fosterchristopher@example.com
S11963,Christian Palmer,Engineering,2nd,rvaughan@example.com
S11964,Thomas Lopez,Data Science,3rd,richardjones@example.com
S11965,Keith Griffin DDS,Engineering,2nd,jameshill@example.com
S11966,Jacob Ruiz,Business Analytics,4th,jasminclark@example.org
S11967,Shane Joseph,Data Science,1st,ricejustin@example.org
S11968,Paige Lopez,Data Science,4th,tiffany53@example.org
S11969,Maria Pruitt,Business Analytics,2nd,patrickowens@example.com
S11970,William Harvey,Business Analytics,1st,janetfarrell@example.net
S11971,Summer Keller,Business Analytics,3rd,shawn33@example.net
S11972,Tony Townsend,Data Science,4th,owalker@example.com
S11973,Rodney Hernandez,Engineering,4th,mmartin@example.org
S11974,Jacob Smith,Engineering,2nd,michaelmorgan@example.com
S11975,Sandra Flores,Business Analytics,1st,justinmercer@example.com
S11976,Ann Ochoa,Data Science,1st,brianna41@example.com
S11977,Francisco Lowe,Computer Science,3rd,brownnatalie@example.net
S11978,Stacy Jones,Business Analytics,1st,uwilson@example.net
S11979,Johnathan Wilson,Computer Science,2nd,peterrios@example.com
S11980,Kelly Cantu,Engineering,4th,tony88@example.com
S11981,Patrick Barnes,Engineering,3rd,kimberly82@example.net
S11982,Kristin Moreno,Data Science,4th,coryalexander@example.org
S11983,Michael Nash,Business Analytics,3rd,qshaw@example.net
S11984,Robert Lloyd,Computer Science,1st,brownshannon@example.net
S11985,Joseph Jones,Data Science,1st,ruben83@example.org
S11986,Amanda Roberts,Data Science,4th,jeanne74@example.com
S11987,Kevin Baker,Business Analytics,2nd,daniellecollier@example.com
S11988,Joseph Dougherty,Computer Science,3rd,maurice81@example.org
S11989,Joshua Thompson,Business Analytics,4th,paula41@example.com
S11990,Laura Ho,Engineering,4th,rodneyduffy@example.net
S11991,Erik Arnold,Business Analytics,1st,portermeredith@example.org
S11992,Brady Gregory,Computer Science,4th,charlesdavis@example.net
S11993,Michael Smith,Data Science,1st,birdandrew@example.com
S11994,Dawn Lowe,Engineering,4th,xsandoval@example.com
S11995,Lori Galvan,Business Analytics,3rd,santosdavid@example.org
S11996,Martha Campbell,Computer Science,3rd,ian50@example.net
S11997,Eric Frey,Engineering,3rd,jacksonburke@example.com
S11998,William Barr,Data Science,2nd,krose@example.org
S11999,Laura Jacobson,Data Science,3rd,jay75@example.net
S12000,Richard Johnson,Business Analytics,3rd,smithalexander@example.org
S12001,Melanie Gonzalez,Computer Science,2nd,tracy40@example.net
S12002,Andrew Hull,Computer Science,1st,cruzcassidy@example.org
S12003,James Reese,Computer Science,1st,chad16@example.net
S12004,Jerome Thomas,Engineering,2nd,vanessabuck@example.net
S12005,Lynn Santana,Business Analytics,4th,holly14@example.org
S12006,Alyssa Duran,Business Analytics,2nd,kellyjones@example.net
S12007,Dustin Patel,Engineering,1st,leesydney@example.com
S12008,Ann Ford,Computer Science,3rd,zbenson@example.org
S12009,Joe Moore,Computer Science,2nd,james88@example.org
S12010,Holly Valdez,Data Science,2nd,ncompton@example.com
S12011,Mrs. Sherri Davis DDS,Data Science,2nd,stephen21@example.org
S12012,Daniel Diaz,Business Analytics,1st,wramsey@example.com
S12013,Briana Adams,Data Science,4th,lowekevin@example.org
S12014,Daniel Brown,Engineering,4th,robert46@example.com
S12015,Erik Ramirez,Business Analytics,1st,sarah76@example.com
S12016,Jane Mendoza,Business Analytics,4th,wjordan@example.net
S12017,Ralph Rivera,Computer Science,1st,sandranoble@example.org
S12018,Clinton Bowman,Engineering,2nd,samantha54@example.org
S12019,Regina Morgan,Data Science,4th,friedmanashley@example.org
S12020,Crystal Moore,Computer Science,4th,trevor23@example.net
S12021,Laura Smith,Engineering,3rd,charles38@example.net
S12022,Angela Reyes,Data Science,2nd,wongtimothy@example.org
S12023,Megan Wright,Engineering,1st,jwatson@example.net
S12024,Terry Reese,Data Science,4th,danielrichards@example.org
S12025,Dale Hansen,Computer Science,4th,fitzgeraldeduardo@example.com
S12026,Mathew Cole,Business Analytics,3rd,hallfrank@example.net
S12027,Mr. Eric Miller,Data Science,3rd,igonzalez@example.net
S12028,Gregory Graham,Business Analytics,2nd,xdominguez@example.com
S12029,Diana Spence,Computer Science,2nd,fischersierra@example.org
S12030,Todd Evans,Data Science,4th,barberlauren@example.com
S12031,Jason Hernandez,Engineering,1st,davisanthony@example.org
S12032,Paige Ford,Business Analytics,2nd,brian88@example.com
S12033,April Christian,Engineering,3rd,agarcia@example.net
S12034,Vanessa Williams,Business Analytics,3rd,taylorbrooks@example.net
S12035,Krista Holland,Engineering,2nd,dwebster@example.org
S12036,Michelle Walker,Business Analytics,1st,moonroberto@example.net
S12037,Kimberly Peck,Computer Science,2nd,ebraun@example.net
S12038,Thomas Torres,Computer Science,1st,lisahamilton@example.org
S12039,Andrew Johnson,Computer Science,3rd,ortizamy@example.net
S12040,Janet Lawrence,Engineering,3rd,jacquelinecampbell@example.com
S12041,Isaac Romero,Computer Science,3rd,ronald70@example.com
S12042,Albert Cook,Computer Science,3rd,suttonjeremiah@example.net
S12043,Amy Porter,Engineering,2nd,harrisraymond@example.org
S12044,Joshua Wright,Engineering,4th,yhawkins@example.org
S12045,Sarah Yates,Engineering,4th,mayoedward@example.com
S12046,Michelle Bell,Computer Science,2nd,dylan40@example.com
S12047,Nicholas Garza,Business Analytics,4th,hlewis@example.com
S12048,Elizabeth Fisher,Engineering,1st,santhony@example.net
S12049,Cassandra Ward,Engineering,1st,tara21@example.org
S12050,Lisa Daniel,Engineering,4th,cwall@example.net
S12051,Benjamin Smith,Business Analytics,1st,jessica76@example.org
S12052,George Stanley,Data Science,1st,christopher32@example.org
S12053,Brandi Sutton,Engineering,1st,yhamilton@example.org
S12054,Stephanie Mitchell,Business Analytics,1st,smeyer@example.net
S12055,Olivia Perkins,Data Science,3rd,toddemily@example.com
S12056,Stephen Howard,Data Science,1st,rachael07@example.com
S12057,Dawn Stephens,Engineering,2nd,john72@example.net
S12058,Sheila Graham,Data Science,4th,jamiejarvis@example.org
S12059,Yolanda Carter,Data Science,4th,wilsonjeffery@example.com
S12060,Patricia Smith,Data Science,1st,rebeccanorman@example.net
S12061,Kimberly Vargas,Business Analytics,4th,richard32@example.net
S12062,Michael Davis,Business Analytics,2nd,robert41@example.net
S12063,Samantha Davis,Data Science,2nd,michael67@example.net
S12064,Grant Todd,Business Analytics,3rd,denisedodson@example.org
S12065,Tara Reed,Computer Science,1st,davisaustin@example.net
S12066,George Wang,Computer Science,4th,deborahdavis@example.com
S12067,Victor Russell,Computer Science,1st,amanda44@example.org
S12068,Mathew Diaz,Computer Science,2nd,brooke02@example.net
S12069,Hayley Clayton,Engineering,1st,xdavenport@example.org
S12070,Oscar Myers,Computer Science,1st,andrew60@example.com
S12071,Tracey Colon,Data Science,3rd,michaelwagner@example.org
S12072,Jason Taylor,Computer Science,4th,gomezrachael@example.com
S12073,Jasmine Howard,Engineering,2nd,bwalsh@example.com
S12074,Abigail Marquez,Data Science,4th,robertferguson@example.org
S12075,Billy Garcia,Data Science,2nd,lisalawrence@example.org
S12076,Sean Ray,Computer Science,2nd,christopher86@example.com
S12077,Marcus Freeman,Engineering,2nd,asmith@example.com
S12078,Marissa Taylor,Data Science,2nd,floresshawn@example.org
